1520198030263263232|Ivermectin gives me the SHITS!!! https://t.co/6JtsGszddR https://t.co/KxGd3bXPbc
1520209875162312704|Of course you're a BBM supporter. You also believe in Ivermectin.
1520200934558732288|@MarshaBlackburn I’m for it cuz when folks are spewing ivermectin and bleach as a Covid cures it is concerning!
1520193629511372803|The #FDA has lost the remaining brain cells they had! Approving Remdesivir for kids 28 days old and older! Snake venom! Way to go! https://t.co/gEX4ckZt6i
1520175301782822914|This is bad, this is very very bad. Oh my God WTF https://t.co/Dd8656OYh3
1520203789411749896|FDA @US_FDA IS A CRIMINAL ORGANIZATION allowing this Kidney killing drug to be used anywhere. Remdesivir IS TOXIC POISON.  https://t.co/mKZqzlNCYi
1520185204995985516|@gcsurf123 @KatTimpf Ivermectin works! Ugh
1520179355917467648|@SmnWeekly Ivermectin suppositories.
1520223799421153281|@KenDollGenitals @adam0sky @hiebinator @MeghanMcCain If they had gone to hospital they most likely would not have made it out be they use remdesivir. Knew someone who's mother was admitted,  told them not to give her, they still did, and 2 hours later she was gone.
1520191436276256769|@gcsurf123 @JamesWi71803834 @PaulDerrington @KatTimpf Because ivermectin is a VIRAL Suppressant. Whike pneumonia Is most often caused by a BACTERIAL infection. rendering the treatment useless. However, true COVID-19 is viral.
1520207479258423302|@troymation @TheDailySledge @KoonceStephen @ksorbs Did you do any research here at all?  https://t.co/naSqrIe03D
1520184345029660672|@BayonetRicochet @dork_girl @MerissaHansen17 Ivermectin shouldnt be used to prevent / treat COVID-19 disease, The TGA strongly discourages usage of Ivermectin for COVID-19 as it may be dangerous to your health. There is insufficient evidence to validate the use of Ivermectin in patients with COVID-19
1520188476322369540|@CrowMagnumMan3 @RepMTG 0 if your referring to ivermectin. Ivermectin got the Nobel prize and has been prescribed millions of times. sometimes Advil is prescribed to dogs does that make it dog medicine. Look into hundreds of members of Congress and celebrities used ivermectin to treat COVID.
1520184662471188482|@leslibless Isn’t this paramount to murder? Remdesivir has been toxic in many cases.
1520176277617090560|@StevieMcGraw @morfeuwhite @conspiracyb0t So does ivermectin go to https://t.co/yt5lvJm2AM and search ivermectin and cancer ... wake up world
1520205867705978880|@jack In addition to Hunter's laptop you wouldn't allow and banned anyone that tried to post about it you banned people, doctors, nurses from talking about Ivermectin. THAT killed millions of people. You must take responsibility and face the consequences for it!
1520220798442692609|@MatthewBroude @ThePatrickRollo People ask about ivermectin, too. Doesn’t make the science work. I’m an allergy safety trainer, former allergic person. I’m very sensitive and aware of real allergies. This seems like opportunistic marketing preying in those who follow pseudo science. “GF” has become a mktg ploy.
1520217109745356801|@Popehat I have some ivermectin you can use. Apple flavor.
1520193725452156928|@PoliBard Ivermectin was the biggest player.
1520207818938277888|Interesting? 🤔 Back to Ivermectin then? https://t.co/Y6Nx7VZfdy
1520203348091146241|Hmmmmm, I say, do it by withholding vaccines, making ivermectin and all that shit they put their faith in over the counter—they’re doing it to themselves. Then there r the natural consequences of inbreeding… https://t.co/0XWsDT7lKA
1520205811116556290|How many of the 1,000,000 who died of COVID-19 were deprives of the remedy consisting of:  1. HYDROXYCHLOROQUINE* 2. ZITHROMAX  3. ZINC  *Banned by FDA early in the pandemic  Something a good reporter will investigate and report on.  The above remedy saved me in Nov. 2020. https://t.co/B6lUh4tMtj
1520215546893152257|@leslibless Alternative name for remdesivir is "run, death is near".
1520226175355817984|@MarkELindsay Not even going there… Ivermectin and Liver Toxicity  https://t.co/J0SauwNwKm  https://t.co/eCtbKzKmXr  https://t.co/j1qt0NxE3Y  https://t.co/B0JQQxBOLq https://t.co/XUDJCzSmBY
1520199944891932672|@CarrieW55122739 @factandrumor @hun_chooo Am I a medical person or do  I take Ivermectin... what sort of a question is that? https://t.co/gz1W6iwD7u
1520186528307294210|And also ivermectin. https://t.co/AzeCGHNN3r
1520226692719128578|@VB_DPenny @ottobound 1) I’m currently on a drug similar to ivermectin &amp; I know others who are also. There cancer is shrinking &amp; in some cases gone. I just started a month ago and my next scan is next month. I’ve become immune to all other drugs and my only option left is clinical trials.
1520181143974211584|@benshapiro You guys have come out of Covid as an anti-science party. Anti-vax, kooky miracle cures like hydroxychloroquine and ivermectin are shibboleths for the right now.
1520179200069615622|New Hampshire Senate Committee Passes No-Prescription-Ivermectin Legislation https://t.co/zqgBwAXMg9 via @epochtimes
1520227325463474176|@Tee06994865 @let_it_crumble @ILoveToDoCrack @VitalikButerin Tons of accounts caught the ban hammer for saying Covid was created in a lab, talking about Hunter’s laptop, saying anything about Ivermectin, and a bunch other unapproved subjects.
1520216382167736323|Max Burns:  I'd advise vaccination, not horse medicine. No bleach, no ivermectin. Water, sleep, &amp; a lot of rest. @themaxburns @thedailybeast
1520189575817220097|@gecko44 @EricTopol @NEJM does it state the side effects or deaths from ivermectin
1520183683554344960|we did fine, we didn't end up with a death cult like the US right wing that choked and died begging for ivermectin, don't think we could have done anything more especially not now
1520224124135739392|@MSteeze23 @Jeffkaplan17 @phweber1 @drsimonegold @elonmusk Ivermectin is taken ONCE for river blindness. ONCE. Provide a link to the article that tells us how a SINGLE dose protects forever.
1520192581321252864|@Jim_Jordan And that Ivermectin and HCQ are ineffective!!!!!! And that Remdesivir kills!
1520222377350680581|@KenDollGenitals @adam0sky @hiebinator @MeghanMcCain I'm  disagreeing because I have personally seen someone I know very sick with the covid and be told by their Doctor they need to go to hospital but choose to go to Doctor that I know that prescribes ivermectin. Within 3 days of taking they felt like a million bucks!.
1520190025278840838|What about the millionaire Canadian couple who was murdered that owned a hydroxychloroquine manufacturing plant👀. Very bizarre murder. Something about the fence posts on their property https://t.co/PtURhTx37r
1520192192526094338|@NBSaphierMD @MailOnline Arrest Fauci for crimes against humanity in the 80s and currently. Poisoned people with AZT and Remdesivir with falsified studies!
1520193157861978114|@simoro1 @OfficialPutinEn @TheRealK333 @realFrosst @MatthewHammy @Bahawki @IgorStancic1 @tinylittlehater @FIRChristian @AOC Who was fighting against monoclonal antibodies that Trump was pushing as an alternative?... That's right. Biden. Also, remdesivir killed a ton of people when other alternatives weren't allowed to be used even though they worked. Regeneron cured multiple people I know in two days.
1520181695068090368|@gcsurf123 @KatTimpf ivermectin..the jury is out. And you think Russia is the only one who does disinformation campaigns? You realize the United states is the most powerful country (for a reason), right? A bit imperialist/secretic, eh? Go through every decade..read books. This shouldn't be hard to
1520223766696972288|@CryptoSparkler @elonmusk @PPathole @pmarca I took ivermectin during a very bad case of COVID and I was over it in 3 days with only 2 doses. No long COVID either.
1520216613785546754|Follow up to last year's WHO trial in Uttar Pradesh (240m pop.) During Jan wave:   -34% fully vaxd at start -16,000 cases a day peak -21 deaths a day peak -mask use decline by 25%  Surely is a strong case for #Ivermectin
1520198378604621824|@thepeinster @MYFreedomMove @tiotheo01 Roger that. I'm very passionate when lives lost would have been prevented by Ivermectin and other therapeutics, children's future health threatened by irresponsible and unnecessary inoculation when they are negligibly at risk
1520219944033538048|@tootsbeanzinga Google ivermectin and cancer❤️
1520185093993623552|@elonmusk @OEFvetted @pmarca So maybe @elonmusk can get ivermectin and hydroxychloroquine approved for OTC ( over the counter) use.  Are you bill gates now? Prescribing meds oh, and you like these shots. Who are you? Curious. Coke in Cocaine? I liked the song. Please explain yourself.
1520184921263853570|Ivermectin...MORE effective, LESS risk can be used by those on statins, unlike pfizermectin(paxlovid) https://t.co/BWVB6zLUJ1
1520184737733566464|@1100mph1 @BenjaminJobe3 @Redpilled9 Ivermectin has approx zero therapeutic value and perhaps some mild prophylactic value - if taken at high doses continuously. It doesn’t evoke a durable immune response like vaccination.  Re overhyped flu, initially no, with Omicron that’s probably becoming more accurate.
1520175588492775424|@BenjaminJobe3 @AshDSpencer @Redpilled9 Bro Ivermectin works Covid is an overhyped flu  The end
1520213036539252748|@larrywasan @MSNBC @MaddowBlog I see, you mean disinformation like: - Russia collusion - Hunter Biden laptop - Nick Sandmann - Border patrol whipping illegal immigrants - Misrepresenting Ivermectin and Joe Rogan  - Jussie Smollett  - J6 You'll see the results at the midterms, Einstein. . https://t.co/YjG4XIrKmc
1520211745268240387|@ILoveToDoCrack @VitalikButerin The election was rigged and stolen. Covid "vaccines" aren't even vaccines, and include death as a side effect. Hydroxychloriquine, and ivermectin are used worldwide with great success treating coof
1520199519094599680|@februaryoracle 😆😆I got you. I know ivermectin works, but never know anyone who used that, so. I was curious.
1520188685655982081|@julie_bolger @Cherylscotian1 @freedumfghtr I really need to gyve a shout out to @Cherylscotian1 and @julie_bolger for your Ivermectin black market tweets. That’s the best laugh I’ve had all night! 😂
1520220359366164484|@piratekidd66 @John28500101 And another article and quote: “A 5-day course of ivermectin was found to be safe and effective in treating adult patients with mild COVID-19.” https://t.co/ZKjsdz7Xep
1520204133881556993|Remdesivir is highly Toxic! https://t.co/tEHEG99RLi
1520186622322655232|@VOCMOpenline @Malibuss72Randy @CMOH_NL IVM SAFE, effective and CHEAP... https://t.co/Ig4tLMgcPd https://t.co/Cu97mdWolM https://t.co/HzIA9eDcM5 https://t.co/GrGqlUf1ea https://t.co/kd7ueZ64TH https://t.co/6RCldq5VZR
1520182924196421634|@gcsurf123 @KatTimpf Ivermectin works. You were lied to.
1520218337099276288|FDA renews 'horse' smear as ivermectin trends on new Twitter https://t.co/PdGCMrDbw5
1520220523053129732|@NYTLiz @cotey_mary The Sandy Hook parents should ask the Bankruptcy Court get rights to the Info War and affiliated companies &amp; use it for good.  And WTH is Info Wars Health LLC, a Ivermectin/HCQ scam to sell horse paste &amp; HCQ to antivaxxers for profit?  ⬇️⬇️ https://t.co/PJvyqdcgcr
1520218281210105857|@phweber1 @drsimonegold @elonmusk Her organization had everything to lose and the big pharma had everything to gain!!! Remember that... Ivermectin and/or HCQ have to be utilized in combination with other therapeutics. These are pills that are prescribed! They have saved countless lives! You didn't get the memo...
1520214882196537344|@GOPChairwoman Ivermectin works. That was suppressed.  And this fact is still being suppressed. #MinistryOfTruth
1520192053598167040|The FDA is an evil , corrupt agency !!! Remdesivir is killing adults by the thousands , if you allow them to give your child this poison you are killing your child ! https://t.co/LzZo1NkEYJ
1520189247084445698|@janet_yackle Yep…I’ve no doubt they are up in my county…..just either not testing or not reporting tests… probably using ivermectin…not on the state list …..yet..
1520214200802496513|@starland_sound I do not recall Pfizer ever running a study on ivermectin. Please provide a link.
1520209068576718849|@gregkellyusa She thinks ivermectin is a horse deworming. She probably needs dewormed. She knows how to change Joe's diaper. Let's go Brandon.
1520175222388924420|@AaronGleeman Ivermectin will snuf it out!
1520207013266952192|@Atoosa1981 @classlass13 @msTKinTO It's  a virus honey, go take some ivermectin
1520214625400365056|Ivermectin works. #CashAppFriday
1520213294572789761|@Richard83188919 @MSNBC @MaddowBlog I see, you mean disinformation like: - Russia collusion - Hunter Biden laptop - Nick Sandmann - Border patrol whipping illegal immigrants - Misrepresenting Ivermectin and Joe Rogan  - Jussie Smollett  - J6  You'll see the results at the midterms, Einstein. 🤣 .  . https://t.co/wL7rhKDaS4
1520218261014691840|@Nite_Skys @ZelenkoZev It is hereby ordered that you my never be allowed to take Ivermectin. Everybody else in the world, do what ever you want. There all better
1520208704146374656|FANTASTIC NEWS! Recent study on PIF, by Dr Addie 🥰  The AGP becomes the most relevant marker to distinguish recovery from remission. Treatments 💉 Mutian, Remdesivir and GS441524 can leave RESERVOIRS ‼️ With Covid too ‼️  To read🧵click on tweet then click on "Translate Tweet" https://t.co/DvrMSLLITK
1520226777674752001|@bootsndiamonds @WHCommsDir This doesn’t help nearly enough, but the FDA did amend the EUA for Remdesivir to anyone over 28 days who is at high risk.
1520199484340379650|@katwatkins2011 @ReneDrew7 @RepBrianBabin @RepChipRoy Probably died from the ventilator or drugs that shut their organs down.. they had safe drugs like ivermectin that would have saved many but wouldn’t use it because big pharma had to make money  I’m not wrong on anything I’ve said
1520186687199924224|Monash Uni Ivermectin Research Study-We are currently recruiting from the greater Melbourne area. Recruitment location may change in the future so please check this website regularly. https://t.co/qGdsvi3jhi
1520183334890254338|Good news for those living in and near Tennessee. How about Florida next? https://t.co/nP9MuXLEJr
1520189028133449729|Don’t be like Jake.   https://t.co/L0acDqRyyY  https://t.co/Pmb9B4sLMZ   🔍  Hydroxychloroquine and ivermectin showing success with cancer. Couldn’t have that. No money would be made. https://t.co/dXNZtH2QBC
1520210875575066638|remdesivir as the official treatment in a hospital, but they have not done this or many other acts of overreach.  The executive branch [CDC/NIH] is forbidden to coerce/manipulate hospitals to use of remdesivir. Therefore they are now usurping [stealing] power.   Same for the FDA.
1520181969820155905|Let's check out the new Twitter   Ivermectin works and is safe.  The RNA vaccines don't work and are dangerous.  We are living in medical tyranny and Fauci is evil.  The election was stolen and O-Biden is illegitimate.  Crooks and traitors rule is now.
1520187339938709509|@yonkojohn Get Ivermectin tablets and injections for covid-19 prevention and cure . https://t.co/4hQc0NNE2E
1520199791593943046|@Honeybee_musing @MsBlaireWhite @libsoftiktok You continue to insult me and post the same podcast episode as though it's dispositive. However, you have not posted any actual evidence that ivermectin is useful in COVID-19, and you've demonstrated that you don't understand what "off-label" means.
1520190700700065792|These are the same people who approved a deadly drug Remdesivir yet they want to stop NAC? https://t.co/aiwnfi7O5S
1520183213481680903|@MarkPiper You know I’m an ivermectin warrior
1520182756017328131|@gcsurf123 @KatTimpf Meanwhile you have 11 major university's doing studies on ivermectin in treating covid with Duke leading the way. But you are probably still one that says hunter Biden laptop story is Russian disinformation. Azolv and C14 Battalions in Ukraine are disinformation? Yeah I see ur•
1520179012265385984|@MicrobiomDigest Complete nutzo. But sheeple believe anything. Ivermectin anyone? How about simufilam?  https://t.co/Spc5L7al7M https://t.co/Y8EsTG9sXx
1520206110652780544|@jack unfortunately @twitter and admittedly you were wrong about every single decision. COVID came from China Russia Collusion was a FBI setup Hunter's Laptop is real HCQ-AZ &amp; Ivermectin works Election Fraud happened Vaccines are obsolete &amp; injuring people This list goes on &amp; on. https://t.co/45AAvC154w
1520220126175371266|@captain69534013 😂😂😂She’s lovesick. Butterflies in her stomach. Maybe she should take ivermectin🐴🐎🎠🏇
1520203043790536705|if you're taking Ivermectin in any form other than horse paste are you even American?
1520204617451294721|@Captain26240337 @DrJamesOlsson Try artemisin and also ivermectin.
1520226156045385728|@angietheplumber @Oldglorycries Ivermectin 😜
1520177379838242818|@grammya2 @Agusia55377100 @mizdefiant Ivermectin has a lot more uses than just being anti-parasitic. Go to the CDC website and do a search for ivermectin &amp; cancer.
1520188030392360961|@gcsurf123 @KatTimpf Ivermectin worked for me, in less than 24 hours, I was 80% better. It was standard protocol at a lot of places, not exactly “disinformation”
1520175322448211972|@RepMeuser The problem is the Republican party and conservative media primary purpose is to spread misinformation. Trump won the election, ivermectin works better than vaccines, illegal immigrants are overrunning our district and raping and pillaging and on and on.
1520222330420662273|@PattonCarter @Dean35801990 @Thomasp183 @GovMikeHuckabee Wow still so hateful. Ivermectin works
1520220621115990018|Tennessee Makes Ivermectin Available Without Prescription - UncoverDC. This is Amazing  https://t.co/HjyhqsizOZ
1520192308133646336|@DonnaSoucy @NHSenateDems I would never take Ivermectin ever.
1520180604200968192|@gcsurf123 @KatTimpf I know the ivermectin thing is ridiculous some people actually think it's horse dewormer
1520189935348862976|@EadmundHodgson @thisisme0311 @SenRonJohnson It will be way up there with the ivermectin. 🤣
1520199495375482880|@BorisJohnson The #NWO is coming down, old bean...  Time to choose your underground lair.  Oh, and before you go, let's have an immediate lift to the ban on Ivermectin. Cheers. https://t.co/G6Qde7W6aj
1520208527255605249|Killing babies!! Remdesivir kills!  #WATCHTHEWATER https://t.co/QhCQdc6JLQ
1520190736741933057|The NIH seems to laud Ivermectin for cancer treatment. Don't give up just yet and God bless you! https://t.co/0Y2sZJGx4J
1520183588108775424|MQX 86M Don't forget to view the site, SVG6M5  #hydroxychloroquine @DaVivian2 https://t.co/lUDiJE3vVw
1520209028013563906|@apissedoffnurse @AltKurtis @PubliusSmublius @elliemaygottasa @StrongRob12 @tomwatson And when I bring this up (the childish covering of the ears and yelling “insurrection, trump trump trumpity trump trump”), people then ask if I eat Ivermectin for breakfast, and call me an antivaxxer… why try to have a serious conversation with someone who chooses not to listen?
1520182115341680640|@babs_zone @AOC @elonmusk It does work to combat covid it has been proven . Ivermectin dors also 🤷‍♀️
1520191948744667137|@ElijahSchaffer This might be a little more important. TWITTER vs REMDESIVIR How Elon Musk's Twitter acquisition quashed the chilling news of the FDA's approval of remdesivir for young children. https://t.co/jI0VEyb2yg
1520223882107514880|@RonFilipkowski If Biden wanted to kill MAGa voters. He would of cleared ivermectin for use 😂😂😂
1520204421917192193|FDA renews 'horse' smear as ivermectin trends on new Twitter https://t.co/odaYzCEUaj
1520184688735887366|@s4r4h4d4ms Not a medical recomendation but worth researching White Pine Needle Tea, Dandylion Tea as they contain #ShikimicAcid? Allegedly Ivermectin, along with Vit C, Vit D, Vit K2 &amp; Zinc may also help but not tried so no idea. DYOR.
1520218338940489728|@drefanzor @elonmusk @pmarca Ivermectin 💪🏻which is unavailable in the shithole state I live in…
1520226460597948418|@theworkshop36 @MerissaHansen17 You do know Merck still sells ivermectin under the name Stromectal. The company that makes Soolantra is also publicly traded. If ivermectin really worked for Covid, which it doesn’t, these companies would be blaring it from the rooftops and trying to get a new patent on it.
1520200873783091200|@sickles_charlie Ask your vet about ivermectin. A friend of mine worked with her vet for a breast cancer in her dog and it shrank drastically for a week and leveled off. They are still working on dosage to see it completely gone.
1520222645715075073|@jer006 @TheDailySledge @KoonceStephen @ksorbs Conflating a Human dosage of an award winning drug for use in humans as livestock meds is both false and disingenuous.  https://t.co/wF5h2Ewwqm
1520195106195730432|@worldnetdaily The FDA are corrupt liers and dont know their head from their ass. They need to do the research.  Ohhhh but they already have!!!!  https://t.co/6a0a2JhON6    in the search bar type "Ivermectin and cancer".  Happy reading.
1520226252552085504|@DustinA66460461 The Remdesivir protocol is what will kill you in hospital.
1520192790394720257|Tennessee: Ivermectin now available over the counter https://t.co/IxsSBuw33f
1520207625035853824|@doggiemomx3 @CalltoActivism @joncoopertweets @elonmusk The left denies human biology and the effectiveness of Ivermectin.
1520190623332003840|@Honeybee_musing @MsBlaireWhite @libsoftiktok Gabapentin, as an example, is used almost exclusively for off-label indications.   There's nothing about FDA labeling and marketing rules that is holding ivermectin back, but you keep saying "off-label" like they are. Why?
1520211859621695488|bit like trying to cure covid with ivermectin
1520184418647826433|@julie_bolger @freedumfghtr @msTKinTO Go to https://t.co/Pmb9B4sLMZ   🔍 ivermectin and Hydroxychloroquine, pair them with cancer in your search.
1520180950344167425|I love ivermectin and hydrocloroquinine !!!   Worked great for me
1520201470435545088|Ivermectin, a potential anticancer drug derived from an antiparasitic drug https://t.co/9KnoeB97Rw
